sa2,sa2_name,month,data_type,values
21074,Wodonga,2020-03-01,Population aged 15-64 y.o.,16628
21074,Wodonga,2020-03-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,7.4
21075,Yackandandah,2020-03-01,JobSeeker payment recipients,79
21075,Yackandandah,2020-03-01,Youth Allowance recipients,6
21075,Yackandandah,2020-03-01,Total JobSeeker and Youth allowance recipients,85
21075,Yackandandah,2020-03-01,Population aged 15-64 y.o.,2823
21075,Yackandandah,2020-03-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,3
21076,Drouin,2020-03-01,JobSeeker payment recipients,615
21076,Drouin,2020-03-01,Youth Allowance recipients,64
21076,Drouin,2020-03-01,Total JobSeeker and Youth allowance recipients,679
21076,Drouin,2020-03-01,Population aged 15-64 y.o.,10733
21076,Drouin,2020-03-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,6.3
21077,Mount Baw Baw Region,2020-03-01,JobSeeker payment recipients,169
21077,Mount Baw Baw Region,2020-03-01,Youth Allowance recipients,13
21077,Mount Baw Baw Region,2020-03-01,Total JobSeeker and Youth allowance recipients,182
21077,Mount Baw Baw Region,2020-03-01,Population aged 15-64 y.o.,3738
21077,Mount Baw Baw Region,2020-03-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,4.9
21078,Trafalgar (Vic.),2020-03-01,JobSeeker payment recipients,217
21078,Trafalgar (Vic.),2020-03-01,Youth Allowance recipients,17
21078,Trafalgar (Vic.),2020-03-01,Total JobSeeker and Youth allowance recipients,234
21078,Trafalgar (Vic.),2020-03-01,Population aged 15-64 y.o.,4886
21078,Trafalgar (Vic.),2020-03-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,4.8
21079,Warragul,2020-03-01,JobSeeker payment recipients,592
21079,Warragul,2020-03-01,Youth Allowance recipients,90
21079,Warragul,2020-03-01,Total JobSeeker and Youth allowance recipients,682
21079,Warragul,2020-03-01,Population aged 15-64 y.o.,12186
21079,Warragul,2020-03-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,5.6
21081,Bairnsdale,2020-03-01,JobSeeker payment recipients,721
21081,Bairnsdale,2020-03-01,Youth Allowance recipients,116
21081,Bairnsdale,2020-03-01,Total JobSeeker and Youth allowance recipients,837
21081,Bairnsdale,2020-03-01,Population aged 15-64 y.o.,8851
21081,Bairnsdale,2020-03-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,9.5
21082,Bruthen - Omeo,2020-03-01,JobSeeker payment recipients,303
21082,Bruthen - Omeo,2020-03-01,Youth Allowance recipients,24
21082,Bruthen - Omeo,2020-03-01,Total JobSeeker and Youth allowance recipients,327
21082,Bruthen - Omeo,2020-03-01,Population aged 15-64 y.o.,4715
21082,Bruthen - Omeo,2020-03-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,6.9
21084,Lakes Entrance,2020-03-01,JobSeeker payment recipients,589
21084,Lakes Entrance,2020-03-01,Youth Allowance recipients,43
21084,Lakes Entrance,2020-03-01,Total JobSeeker and Youth allowance recipients,632
21084,Lakes Entrance,2020-03-01,Population aged 15-64 y.o.,5448
21084,Lakes Entrance,2020-03-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,11.6
21085,Orbost,2020-03-01,JobSeeker payment recipients,455
21085,Orbost,2020-03-01,Youth Allowance recipients,21
21085,Orbost,2020-03-01,Total JobSeeker and Youth allowance recipients,476
21085,Orbost,2020-03-01,Population aged 15-64 y.o.,3571
21085,Orbost,2020-03-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,13.3
21086,Paynesville,2020-03-01,JobSeeker payment recipients,241
21086,Paynesville,2020-03-01,Youth Allowance recipients,28
21086,Paynesville,2020-03-01,Total JobSeeker and Youth allowance recipients,269
21086,Paynesville,2020-03-01,Population aged 15-64 y.o.,3303
21086,Paynesville,2020-03-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,8.1
21087,Foster,2020-03-01,JobSeeker payment recipients,295
21087,Foster,2020-03-01,Youth Allowance recipients,14
21087,Foster,2020-03-01,Total JobSeeker and Youth allowance recipients,309
21087,Foster,2020-03-01,Population aged 15-64 y.o.,5001
21087,Foster,2020-03-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,6.2
21089,Korumburra,2020-03-01,JobSeeker payment recipients,308
21089,Korumburra,2020-03-01,Youth Allowance recipients,23
21089,Korumburra,2020-03-01,Total JobSeeker and Youth allowance recipients,331
21089,Korumburra,2020-03-01,Population aged 15-64 y.o.,5713
21089,Korumburra,2020-03-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,5.8
21090,Leongatha,2020-03-01,JobSeeker payment recipients,285
21090,Leongatha,2020-03-01,Youth Allowance recipients,27
21090,Leongatha,2020-03-01,Total JobSeeker and Youth allowance recipients,312
21090,Leongatha,2020-03-01,Population aged 15-64 y.o.,6559
21090,Leongatha,2020-03-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,4.8
21091,Phillip Island,2020-03-01,JobSeeker payment recipients,477
21091,Phillip Island,2020-03-01,Youth Allowance recipients,33
21091,Phillip Island,2020-03-01,Total JobSeeker and Youth allowance recipients,510
21091,Phillip Island,2020-03-01,Population aged 15-64 y.o.,6405
21091,Phillip Island,2020-03-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,8
21093,Wonthaggi - Inverloch,2020-03-01,JobSeeker payment recipients,1100
21093,Wonthaggi - Inverloch,2020-03-01,Youth Allowance recipients,80
21093,Wonthaggi - Inverloch,2020-03-01,Total JobSeeker and Youth allowance recipients,1180
21093,Wonthaggi - Inverloch,2020-03-01,Population aged 15-64 y.o.,13287
21093,Wonthaggi - Inverloch,2020-03-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,8.9
21094,Churchill,2020-03-01,JobSeeker payment recipients,497
21094,Churchill,2020-03-01,Youth Allowance recipients,64
21094,Churchill,2020-03-01,Total JobSeeker and Youth allowance recipients,561
21094,Churchill,2020-03-01,Population aged 15-64 y.o.,7496
21094,Churchill,2020-03-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,7.5
21095,Moe - Newborough,2020-03-01,JobSeeker payment recipients,1213
21095,Moe - Newborough,2020-03-01,Youth Allowance recipients,129
21095,Moe - Newborough,2020-03-01,Total JobSeeker and Youth allowance recipients,1342
21095,Moe - Newborough,2020-03-01,Population aged 15-64 y.o.,10323
21095,Moe - Newborough,2020-03-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,13
21096,Morwell,2020-03-01,JobSeeker payment recipients,1378
21096,Morwell,2020-03-01,Youth Allowance recipients,166
21096,Morwell,2020-03-01,Total JobSeeker and Youth allowance recipients,1544
21096,Morwell,2020-03-01,Population aged 15-64 y.o.,8557
21096,Morwell,2020-03-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,18
21097,Traralgon,2020-03-01,JobSeeker payment recipients,1072
21097,Traralgon,2020-03-01,Youth Allowance recipients,155
21097,Traralgon,2020-03-01,Total JobSeeker and Youth allowance recipients,1227
21097,Traralgon,2020-03-01,Population aged 15-64 y.o.,17796
21097,Traralgon,2020-03-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,6.9
21098,Yallourn North - Glengarry,2020-03-01,JobSeeker payment recipients,159
21098,Yallourn North - Glengarry,2020-03-01,Youth Allowance recipients,20
21098,Yallourn North - Glengarry,2020-03-01,Total JobSeeker and Youth allowance recipients,179
21098,Yallourn North - Glengarry,2020-03-01,Population aged 15-64 y.o.,3066
21098,Yallourn North - Glengarry,2020-03-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,5.8
21100,Longford - Loch Sport,2020-03-01,JobSeeker payment recipients,233
21100,Longford - Loch Sport,2020-03-01,Youth Allowance recipients,16
21100,Longford - Loch Sport,2020-03-01,Total JobSeeker and Youth allowance recipients,249
21100,Longford - Loch Sport,2020-03-01,Population aged 15-64 y.o.,2643
21100,Longford - Loch Sport,2020-03-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,9.4
21101,Maffra,2020-03-01,JobSeeker payment recipients,467
21101,Maffra,2020-03-01,Youth Allowance recipients,59
21101,Maffra,2020-03-01,Total JobSeeker and Youth allowance recipients,526
21101,Maffra,2020-03-01,Population aged 15-64 y.o.,8566
21101,Maffra,2020-03-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,6.1
21102,Rosedale,2020-03-01,JobSeeker payment recipients,154
21102,Rosedale,2020-03-01,Youth Allowance recipients,12
21102,Rosedale,2020-03-01,Total JobSeeker and Youth allowance recipients,166
21102,Rosedale,2020-03-01,Population aged 15-64 y.o.,3328
21102,Rosedale,2020-03-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,5
21103,Sale,2020-03-01,JobSeeker payment recipients,691
21103,Sale,2020-03-01,Youth Allowance recipients,133
21103,Sale,2020-03-01,Total JobSeeker and Youth allowance recipients,824
21103,Sale,2020-03-01,Population aged 15-64 y.o.,9340
21103,Sale,2020-03-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,8.8
21104,Yarram,2020-03-01,JobSeeker payment recipients,261
21104,Yarram,2020-03-01,Youth Allowance recipients,17
21104,Yarram,2020-03-01,Total JobSeeker and Youth allowance recipients,278
21104,Yarram,2020-03-01,Population aged 15-64 y.o.,3184
21104,Yarram,2020-03-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,8.7
21105,Brunswick,2020-03-01,JobSeeker payment recipients,712
21105,Brunswick,2020-03-01,Youth Allowance recipients,27
21105,Brunswick,2020-03-01,Total JobSeeker and Youth allowance recipients,739
21105,Brunswick,2020-03-01,Population aged 15-64 y.o.,23201
21105,Brunswick,2020-03-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,3.2
21106,Brunswick East,2020-03-01,JobSeeker payment recipients,278
21106,Brunswick East,2020-03-01,Youth Allowance recipients,16
21106,Brunswick East,2020-03-01,Total JobSeeker and Youth allowance recipients,294
21106,Brunswick East,2020-03-01,Population aged 15-64 y.o.,10633
21106,Brunswick East,2020-03-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,2.8
21107,Brunswick West,2020-03-01,JobSeeker payment recipients,406
21107,Brunswick West,2020-03-01,Youth Allowance recipients,28
21107,Brunswick West,2020-03-01,Total JobSeeker and Youth allowance recipients,434
21107,Brunswick West,2020-03-01,Population aged 15-64 y.o.,11399
21107,Brunswick West,2020-03-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,3.8
21108,Coburg,2020-03-01,JobSeeker payment recipients,793
21108,Coburg,2020-03-01,Youth Allowance recipients,46
21108,Coburg,2020-03-01,Total JobSeeker and Youth allowance recipients,839
21108,Coburg,2020-03-01,Population aged 15-64 y.o.,20354
21108,Coburg,2020-03-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,4.1
21109,Pascoe Vale South,2020-03-01,JobSeeker payment recipients,197
21109,Pascoe Vale South,2020-03-01,Youth Allowance recipients,14
21109,Pascoe Vale South,2020-03-01,Total JobSeeker and Youth allowance recipients,211
21109,Pascoe Vale South,2020-03-01,Population aged 15-64 y.o.,7350
21109,Pascoe Vale South,2020-03-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,2.9
21110,Alphington - Fairfield,2020-03-01,JobSeeker payment recipients,174
21110,Alphington - Fairfield,2020-03-01,Youth Allowance recipients,15
21110,Alphington - Fairfield,2020-03-01,Total JobSeeker and Youth allowance recipients,189
21110,Alphington - Fairfield,2020-03-01,Population aged 15-64 y.o.,7036
21110,Alphington - Fairfield,2020-03-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,2.7
21111,Northcote,2020-03-01,JobSeeker payment recipients,552
21111,Northcote,2020-03-01,Youth Allowance recipients,20
21111,Northcote,2020-03-01,Total JobSeeker and Youth allowance recipients,572
21111,Northcote,2020-03-01,Population aged 15-64 y.o.,19809
21111,Northcote,2020-03-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,2.9
21112,Thornbury,2020-03-01,JobSeeker payment recipients,497
21112,Thornbury,2020-03-01,Youth Allowance recipients,28
21112,Thornbury,2020-03-01,Total JobSeeker and Youth allowance recipients,525
21112,Thornbury,2020-03-01,Population aged 15-64 y.o.,14486
21112,Thornbury,2020-03-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,3.6
21113,Ascot Vale,2020-03-01,JobSeeker payment recipients,504
21113,Ascot Vale,2020-03-01,Youth Allowance recipients,38
21113,Ascot Vale,2020-03-01,Total JobSeeker and Youth allowance recipients,542
21113,Ascot Vale,2020-03-01,Population aged 15-64 y.o.,11570
21113,Ascot Vale,2020-03-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,4.7
21114,Essendon - Aberfeldie,2020-03-01,JobSeeker payment recipients,432
21114,Essendon - Aberfeldie,2020-03-01,Youth Allowance recipients,21
21114,Essendon - Aberfeldie,2020-03-01,Total JobSeeker and Youth allowance recipients,453
21114,Essendon - Aberfeldie,2020-03-01,Population aged 15-64 y.o.,21515
21114,Essendon - Aberfeldie,2020-03-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,2.1
21115,Flemington,2020-03-01,JobSeeker payment recipients,502
21115,Flemington,2020-03-01,Youth Allowance recipients,40
21115,Flemington,2020-03-01,Total JobSeeker and Youth allowance recipients,542
21115,Flemington,2020-03-01,Population aged 15-64 y.o.,8517
21115,Flemington,2020-03-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,6.4
21116,Moonee Ponds,2020-03-01,JobSeeker payment recipients,267
21116,Moonee Ponds,2020-03-01,Youth Allowance recipients,8
21116,Moonee Ponds,2020-03-01,Total JobSeeker and Youth allowance recipients,275
21116,Moonee Ponds,2020-03-01,Population aged 15-64 y.o.,10966
21116,Moonee Ponds,2020-03-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,2.5
21117,Carlton,2020-03-01,JobSeeker payment recipients,468
21117,Carlton,2020-03-01,Youth Allowance recipients,25
21117,Carlton,2020-03-01,Total JobSeeker and Youth allowance recipients,493
21117,Carlton,2020-03-01,Population aged 15-64 y.o.,20767
21117,Carlton,2020-03-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,2.4
21118,Docklands,2020-03-01,JobSeeker payment recipients,115
21118,Docklands,2020-03-01,Youth Allowance recipients,12
21118,Docklands,2020-03-01,Total JobSeeker and Youth allowance recipients,127
21118,Docklands,2020-03-01,Population aged 15-64 y.o.,12909
21118,Docklands,2020-03-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,1
21119,East Melbourne,2020-03-01,JobSeeker payment recipients,50
21119,East Melbourne,2020-03-01,Youth Allowance recipients,5
21119,East Melbourne,2020-03-01,Total JobSeeker and Youth allowance recipients,55
21119,East Melbourne,2020-03-01,Population aged 15-64 y.o.,4371
21119,East Melbourne,2020-03-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,1.3
21121,Kensington (Vic.),2020-03-01,JobSeeker payment recipients,270
21121,Kensington (Vic.),2020-03-01,Youth Allowance recipients,11
21121,Kensington (Vic.),2020-03-01,Total JobSeeker and Youth allowance recipients,281
21121,Kensington (Vic.),2020-03-01,Population aged 15-64 y.o.,9088
21121,Kensington (Vic.),2020-03-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,3.1
21122,Melbourne,2020-03-01,JobSeeker payment recipients,589
21122,Melbourne,2020-03-01,Youth Allowance recipients,38
21122,Melbourne,2020-03-01,Total JobSeeker and Youth allowance recipients,627
21122,Melbourne,2020-03-01,Population aged 15-64 y.o.,45882
21122,Melbourne,2020-03-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,1.4
21123,North Melbourne,2020-03-01,JobSeeker payment recipients,738
21123,North Melbourne,2020-03-01,Youth Allowance recipients,31
21123,North Melbourne,2020-03-01,Total JobSeeker and Youth allowance recipients,769
21123,North Melbourne,2020-03-01,Population aged 15-64 y.o.,21404
21123,North Melbourne,2020-03-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,3.6
21124,Parkville,2020-03-01,JobSeeker payment recipients,108
21124,Parkville,2020-03-01,Youth Allowance recipients,8
21124,Parkville,2020-03-01,Total JobSeeker and Youth allowance recipients,116
21124,Parkville,2020-03-01,Population aged 15-64 y.o.,6937
21124,Parkville,2020-03-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,1.7
21125,South Yarra - West,2020-03-01,JobSeeker payment recipients,74
21125,South Yarra - West,2020-03-01,Youth Allowance recipients,5
21125,South Yarra - West,2020-03-01,Total JobSeeker and Youth allowance recipients,79
21125,South Yarra - West,2020-03-01,Population aged 15-64 y.o.,5148
21125,South Yarra - West,2020-03-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,1.5
21126,Southbank,2020-03-01,JobSeeker payment recipients,184
21126,Southbank,2020-03-01,Youth Allowance recipients,14
21126,Southbank,2020-03-01,Total JobSeeker and Youth allowance recipients,198
21126,Southbank,2020-03-01,Population aged 15-64 y.o.,21598
21126,Southbank,2020-03-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,0.9
21128,Albert Park,2020-03-01,JobSeeker payment recipients,159
21128,Albert Park,2020-03-01,Youth Allowance recipients,7
21128,Albert Park,2020-03-01,Total JobSeeker and Youth allowance recipients,166
21128,Albert Park,2020-03-01,Population aged 15-64 y.o.,11866
21128,Albert Park,2020-03-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,1.4
21129,Elwood,2020-03-01,JobSeeker payment recipients,277
21129,Elwood,2020-03-01,Youth Allowance recipients,8
21129,Elwood,2020-03-01,Total JobSeeker and Youth allowance recipients,285
21129,Elwood,2020-03-01,Population aged 15-64 y.o.,12882
21129,Elwood,2020-03-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,2.2
21130,Port Melbourne,2020-03-01,JobSeeker payment recipients,351
